date,P,PE,Q
1991-06-27,0.8131318688392639,6.063664726164874,111.49739999999987
1991-06-28,0.1772616058588028,6.06583072204301,87.82172352000015
1991-06-29,0.0,6.0679967179211465,75.86920223999995
1991-06-30,0.0,6.070162713799283,64.91060064000001
1991-07-01,0.0,6.072328709677419,58.743201600000106
1991-07-02,0.0,6.058157692507804,50.638933439999974
1991-07-03,0.06372560560703278,6.043986675338189,43.85989152000004
1991-07-04,0.02365727536380291,6.029815658168574,36.800513279999976
1991-07-05,0.04883639141917229,6.015644640998959,30.93893568000004
1991-07-06,0.015611494891345501,6.001473623829344,29.358858240000053
1991-07-07,0.16857632994651794,5.987302606659729,27.75329568
1991-07-08,0.0,5.973131589490114,25.81132953599997
1991-07-09,0.019157979637384415,5.958960572320499,24.674693183999988
1991-07-10,0.02987571619451046,5.944789555150884,22.753115136000037
1991-07-11,0.0,5.930618537981269,20.60217100800004
1991-07-12,0.0,5.916447520811654,17.737643519999995
1991-07-13,0.0,5.902276503642039,15.729416064000013
1991-07-14,0.0,5.888105486472424,13.838420159999973
1991-07-15,0.0,5.873934469302809,11.264423040000002
1991-07-16,0.015795191749930382,5.859763452133194,9.58240511999999
1991-07-17,1.9677468538284302,5.845592434963579,10.415768544
1991-07-18,5.039407730102539,5.831421417793964,11.035056960000002
1991-07-19,8.389802932739258,5.817250400624349,31.14536515199998
1991-07-20,0.4139959216117859,5.803079383454734,31.662713087999983
1991-07-21,0.7586195468902588,5.788908366285119,16.988380992000007
1991-07-22,0.0,5.774737349115504,11.771576927999995
1991-07-23,0.0,5.760566331945889,10.183853951999989
1991-07-24,0.27386584877967834,5.746395314776274,8.336182751999992
1991-07-25,9.844995498657227,5.732224297606659,12.872534111999984
1991-07-26,4.557214260101318,5.718053280437044,15.364978848000016
1991-07-27,0.6881113648414612,5.703882263267429,12.785884703999994
1991-07-28,0.0,5.689711246097814,11.205807263999997
1991-07-29,0.0,5.675540228928199,9.108381887999998
1991-07-30,0.0,5.6613692117585845,7.992133632000001
1991-07-31,0.0,5.647198194588969,6.368731487999996
1991-08-01,0.0,5.633027177419354,4.747877855999997
1991-08-02,0.0,5.595738039975719,3.623984063999997
1991-08-03,4.651493072509766,5.558448902532084,3.669857279999999
1991-08-04,0.0,5.5211597650884485,3.646920671999998
1991-08-05,0.0,5.483870627644814,3.1958340479999965
1991-08-06,0.0,5.446581490201178,3.0123411840000016
1991-08-07,1.043694019317627,5.409292352757544,3.0276322559999977
1991-08-08,4.222866535186768,5.372003215313908,3.404812031999996
1991-08-09,18.672048568725586,5.334714077870274,54.28840262400003
1991-08-10,3.4292361736297607,5.297424940426638,16.420062815999998
1991-08-11,1.1982442140579224,5.260135802983003,13.36694543999999
1991-08-12,0.0,5.222846665539368,8.76688128
1991-08-13,0.0,5.185557528095733,5.3009049599999924
1991-08-14,0.09398393332958221,5.148268390652098,4.388537663999999
1991-08-15,0.0,5.110979253208463,3.1754459519999965
1991-08-16,0.0,5.073690115764828,2.9358858240000028
1991-08-17,0.5214482545852661,5.0364009783211925,3.2773864319999984
1991-08-18,6.299407005310059,4.999111840877558,6.799430016000008
1991-08-19,0.0,4.961822703433922,7.742379456
1991-08-20,0.0,4.924533565990288,5.683181760000001
1991-08-21,0.0,4.887244428546652,2.915497728
1991-08-22,0.0,4.849955291103017,2.3902494047999974
1991-08-23,0.0,4.812666153659382,1.9608251328000037
1991-08-24,0.0,4.775377016215747,1.7594926847999983
1991-08-25,6.767255783081055,4.738087878772112,2.6583528672
1991-08-26,19.920726776123047,4.700798741328477,20.907992448000023
1991-08-27,1.9399969577789307,4.663509603884842,36.42333350400003
1991-08-28,4.91702938079834,4.6262204664412065,39.59623094399999
1991-08-29,9.271339416503906,4.588931328997572,29.465895744000004
1991-08-30,5.4269514083862305,4.5516421915539365,172.94202431999997
1991-08-31,3.498819351196289,4.514353054110302,44.955751679999935
1991-09-01,0.1628049910068512,4.477063916666666,23.155780032000013
1991-09-02,0.024189354851841927,4.432890756541219,13.476531456000005
1991-09-03,0.010447918437421322,4.38871759641577,8.24698483200001
1991-09-04,0.0,4.344544436290322,5.859029088000008
1991-09-05,0.0,4.300371276164874,4.457347487999998
1991-09-06,0.6218123435974121,4.256198116039426,3.968033184
1991-09-07,0.8952413201332092,4.212024955913979,3.815122463999996
1991-09-08,0.3510785698890686,4.16785179578853,3.1397667839999963
1991-09-09,3.95646071434021,4.123678635663082,2.9555093664
1991-09-10,1.5924410820007324,4.079505475537634,3.8686412159999986
1991-09-11,0.0,4.035332315412186,4.495575167999994
1991-09-12,0.0,3.991159155286738,4.189753728
1991-09-13,0.4548547565937042,3.94698599516129,3.144863807999997
1991-09-14,0.0,3.902812835035842,3.093893567999998
1991-09-15,0.0,3.858639674910394,2.7829751039999997
1991-09-16,0.0,3.8144665147849457,2.330614223999998
1991-09-17,0.0,3.770293354659498,2.1947785343999997
